id,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller
548,Doom Eternal,https://www.imdb.com/title/tt8550890/?ref_=adv_li_tt,2020,M,8.6,"2,864","In this sequel to Doom (2016), Hell has taken Earth, so it's up to the Doom Slayer, the ultimate demon-killing machine created by a mystical force, to rip and tear the forces of Hell apart. However, Hell is not alone in this fight.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
549,Doom Eternal,https://www.imdb.com/title/tt8550890/?ref_=adv_li_tt,2020,M,8.6,"2,863","In this sequel to Doom (2016), Hell has taken Earth, so it's up to the Doom Slayer, the ultimate demon-killing machine created by a mystical force, to rip and tear the forces of Hell apart. However, Hell is not alone in this fight.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
550,Among Us,https://www.imdb.com/title/tt11424082/?ref_=adv_li_tt,2018,E10+,6.9,"2,862","There's an imposter among us on the spaceship, can you guess who it is or will it kill everyone first?",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
551,Crysis 3,https://www.imdb.com/title/tt2374911/?ref_=adv_li_tt,2013,M,7.4,"2,861",Prophet is forced to save New York City from CELL after the alien invasion in Crysis 2 (2011).,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
552,Among Us,https://www.imdb.com/title/tt11424082/?ref_=adv_li_tt,2018,E10+,6.9,"2,861","There's an imposter among us on the spaceship, can you guess who it is or will it kill everyone first?",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
553,Crysis 3,https://www.imdb.com/title/tt2374911/?ref_=adv_li_tt,2013,M,7.4,"2,860",Prophet is forced to save New York City from CELL after the alien invasion in Crysis 2 (2011).,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
554,Tekken 3,https://www.imdb.com/title/tt0181047/?ref_=adv_li_tt,1997,T,8.4,"2,855","19 years after the second King of Iron Fist Tournament, Heihachi Mishima hosts the third Tournament to attract Toshin, a God who killed the mother of his grandson, Jin Kazama.",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
555,Tekken 3,https://www.imdb.com/title/tt0181047/?ref_=adv_li_tt,1997,T,8.4,"2,854","19 years after the second King of Iron Fist Tournament, Heihachi Mishima hosts the third Tournament to attract Toshin, a God who killed the mother of his grandson, Jin Kazama.",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
556,Final Fantasy X-2,https://www.imdb.com/title/tt0317510/?ref_=adv_li_tt,2003,T,7,"2,851","Convinced that Tidus is still alive, Yuna embarks on a quest to find him.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
557,A Way Out,https://www.imdb.com/title/tt8181422/?ref_=adv_li_tt,2018,M,8,"2,849","Prison inmates Vincent and Leo initially clash, but after Vincent helps Leo win a fight, they warm up to each other and decide to escape together.",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
558,A Way Out,https://www.imdb.com/title/tt8181422/?ref_=adv_li_tt,2018,M,8,"2,848","Prison inmates Vincent and Leo initially clash, but after Vincent helps Leo win a fight, they warm up to each other and decide to escape together.",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
559,DmC: Devil May Cry,https://www.imdb.com/title/tt2328902/?ref_=adv_li_tt,2013,M,7.7,"2,837","Dante, a young demon hunter, teams up with his estranged twin brother Vergil in order to save humanity from the powerful influence of the demon king Mundus.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
560,DmC: Devil May Cry,https://www.imdb.com/title/tt2328902/?ref_=adv_li_tt,2013,M,7.7,"2,836","Dante, a young demon hunter, teams up with his estranged twin brother Vergil in order to save humanity from the powerful influence of the demon king Mundus.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
561,Dishonored 2,https://www.imdb.com/title/tt5724316/?ref_=adv_li_tt,2016,M,8.4,"2,834","Fifteen years after the events of the first game, Emily Kaldwin is dethroned by an otherworldly conspirator forcing herself, or her father, Corvo (not canon) to go on a journey to clear her name and reinstate her rightful title as Empress.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
562,Silent Hill 4: The Room,https://www.imdb.com/title/tt0386788/?ref_=adv_li_tt,2004,M,7.8,"2,817","Henry wakes up trapped in his own apartment. Forced to crawl a mysterious gateway on the wall, he's taken to grisly realities that holds both secrets and answers.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
563,Splinter Cell: Chaos Theory,https://www.imdb.com/title/tt0427889/?ref_=adv_li_tt,2005,M,8.6,"2,812","Proving you can't keep a good agent down, Sam Fisher returns for this third undercover outing, which takes him deep inside North Korea on an information warfare mission.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
564,Apex Legends,https://www.imdb.com/title/tt9730966/?ref_=adv_li_tt,2019,T,7.4,"2,804",Master an ever-growing roster of legendary characters with powerful abilities and experience strategic squad play and innovative gameplay in the next evolution of Hero Shooter and Battle Royale.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
565,Hitman,https://www.imdb.com/title/tt2995858/?ref_=adv_li_tt,2016,M,8.1,"2,769","When Agent 47 joins the ICA to hunt down threats to mankind, he is also pulled into a game of Cat and Mouse against a mysterious organization that is determined to stop him. All the while he is being stalked by someone from his past.",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
566,Hitman,https://www.imdb.com/title/tt2995858/?ref_=adv_li_tt,2016,M,8.1,"2,768","When Agent 47 joins the ICA to hunt down threats to mankind, he is also pulled into a game of Cat and Mouse against a mysterious organization that is determined to stop him. All the while he is being stalked by someone from his past.",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
567,Fable III,https://www.imdb.com/title/tt1495761/?ref_=adv_li_tt,2010,M,7.4,"2,749","Your journey to rule the throne of Albion begins fifty years after the events of the last chapter, and you play as the child of your hero from Fable II (2008).",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
568,Fable III,https://www.imdb.com/title/tt1495761/?ref_=adv_li_tt,2010,M,7.4,"2,748","Your journey to rule the throne of Albion begins fifty years after the events of the last chapter, and you play as the child of your hero from Fable II (2008).",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
569,Fable II,https://www.imdb.com/title/tt1310502/?ref_=adv_li_tt,2008,M,8.1,"2,747","A peasant child finds out about the heroic past of the child's family. Once old enough, the hero decides to reclaim his or hers heritage.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
570,Splinter Cell: Blacklist,https://www.imdb.com/title/tt2190134/?ref_=adv_li_tt,2013,M,8.3,"2,743",Sam Fisher and his Fourth Echelon must stop a dangerous terrorist group known as the Engineers who threaten several terrorist attacks on American soil to force the US Military to pull out of its overseas bases.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
571,The Lord of the Rings: The Return of the King,https://www.imdb.com/title/tt0387360/?ref_=adv_li_tt,2003,T,8.3,"2,743","Play as Aragorn, Legolas, Gimli, Gandalf and Sam as you battle for the fate of Middle-earth.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
572,Splinter Cell: Blacklist,https://www.imdb.com/title/tt2190134/?ref_=adv_li_tt,2013,M,8.3,"2,742",Sam Fisher and his Fourth Echelon must stop a dangerous terrorist group known as the Engineers who threaten several terrorist attacks on American soil to force the US Military to pull out of its overseas bases.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
573,League of Legends,https://www.imdb.com/title/tt2071507/?ref_=adv_li_tt,2009,T,7.2,"2,732",Assume the role of an unseen summoner and battle against a team of other players or computer-controlled champions in the immensely popular multiplayer online battle arena League of Legends.,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
574,League of Legends,https://www.imdb.com/title/tt2071507/?ref_=adv_li_tt,2009,T,7.2,"2,731",Assume the role of an unseen summoner and battle against a team of other players or computer-controlled champions in the immensely popular multiplayer online battle arena League of Legends.,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
575,Cuphead,https://www.imdb.com/title/tt4779924/?ref_=adv_li_tt,2017,E,8.6,"2,722",An anthropomorphic cup embarks on a journey and fights a series of bosses to repay a debt to the devil.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
576,Cuphead,https://www.imdb.com/title/tt4779924/?ref_=adv_li_tt,2017,E,8.6,"2,720",An anthropomorphic cup embarks on a journey and fights a series of bosses to repay a debt to the devil.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
577,Sonic the Hedgehog 2,https://www.imdb.com/title/tt0291491/?ref_=adv_li_tt,1992,E,8.5,"2,703","Sega Genesis version of Sonic the Hedgehog 2. Sonic teams up with Miles ""Tails"" Prower to stop Dr. Robotnik from taking over the world with his new space fortress, the Death Egg.",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
578,God of War: Chains of Olympus,https://www.imdb.com/title/tt1064955/?ref_=adv_li_tt,2008,M,8.4,"2,702","In an earlier time, when still in service to the gods, Kratos must fight to save the land from a growing darkness.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
579,Sonic the Hedgehog 2,https://www.imdb.com/title/tt0291491/?ref_=adv_li_tt,1992,E,8.5,"2,702","Sega Genesis version of Sonic the Hedgehog 2. Sonic teams up with Miles ""Tails"" Prower to stop Dr. Robotnik from taking over the world with his new space fortress, the Death Egg.",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
580,Lego Star Wars: The Video Game,https://www.imdb.com/title/tt0486613/?ref_=adv_li_tt,2005,E,8.1,"2,702","Play through the Star Wars prequel trilogy in Episodes I, II and III in Lego.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
581,Sonic the Hedgehog 2,https://www.imdb.com/title/tt0291491/?ref_=adv_li_tt,1992,E,8.5,"2,701","Sega Genesis version of Sonic the Hedgehog 2. Sonic teams up with Miles ""Tails"" Prower to stop Dr. Robotnik from taking over the world with his new space fortress, the Death Egg.",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
582,Lego Star Wars: The Video Game,https://www.imdb.com/title/tt0486613/?ref_=adv_li_tt,2005,E,8.1,"2,701","Play through the Star Wars prequel trilogy in Episodes I, II and III in Lego.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
583,Little Nightmares,https://www.imdb.com/title/tt6795176/?ref_=adv_li_tt,2017,T,8.2,"2,698",A nine-year-old hungry girl named Six tries to escape The Maw - a surreal underwater resort catering to the whims of the power of sick fictional creatures.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
584,Mortal Kombat II,https://www.imdb.com/title/tt0203703/?ref_=adv_li_tt,1993,M,8.2,"2,695","When emperor Shao Kahn invokes a Mortal Kombat tournament rematch, Raiden gathers his Earthrealm warriors and takes them into Outworld.",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
585,Mortal Kombat II,https://www.imdb.com/title/tt0203703/?ref_=adv_li_tt,1993,M,8.2,"2,694","When emperor Shao Kahn invokes a Mortal Kombat tournament rematch, Raiden gathers his Earthrealm warriors and takes them into Outworld.",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
586,The Stanley Parable,https://www.imdb.com/title/tt3252636/?ref_=adv_li_tt,2013,T,8.4,"2,692","An omnipotent narrator tries to tell a story about Stanley, a silent office worker who one day discovers that everyone but him has disappeared from the office building. If Stanley tries to disobey the narrator, interesting things happen.",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
587,The Stanley Parable,https://www.imdb.com/title/tt3252636/?ref_=adv_li_tt,2013,T,8.4,"2,691","An omnipotent narrator tries to tell a story about Stanley, a silent office worker who one day discovers that everyone but him has disappeared from the office building. If Stanley tries to disobey the narrator, interesting things happen.",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
588,The Stanley Parable,https://www.imdb.com/title/tt3252636/?ref_=adv_li_tt,2013,T,8.4,"2,689","An omnipotent narrator tries to tell a story about Stanley, a silent office worker who one day discovers that everyone but him has disappeared from the office building. If Stanley tries to disobey the narrator, interesting things happen.",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
589,The Curse of Monkey Island,https://www.imdb.com/title/tt0134599/?ref_=adv_li_tt,1997,K-A,9.1,"2,667","After unwittingly turning his true love Elaine into solid gold with a cursed engagement ring, Guybrush Threepwood must find a map, a ship and a crew, sail to Blood Island and track down an uncursed diamond ring to reverse the curse.",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
590,Persona 5,https://www.imdb.com/title/tt3944082/?ref_=adv_li_tt,2016,M,9.3,"2,666",A group of high school students create a vigilante group to expose the crimes of corrupt adults but soon find themselves in the midst of a worldwide conspiracy and targeted by powerful individuals who would do anything to silence them.,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
591,Persona 5,https://www.imdb.com/title/tt3944082/?ref_=adv_li_tt,2016,M,9.3,"2,665",A group of high school students create a vigilante group to expose the crimes of corrupt adults but soon find themselves in the midst of a worldwide conspiracy and targeted by powerful individuals who would do anything to silence them.,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
592,Lego Star Wars II: The Original Trilogy,https://www.imdb.com/title/tt0827187/?ref_=adv_li_tt,2006,E10+,8.3,"2,657","Play the original trilogy of Star Wars: A New Hope, The Empire Strikes Back, and Return of the Jedi, all in Lego.",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
593,Lego Star Wars II: The Original Trilogy,https://www.imdb.com/title/tt0827187/?ref_=adv_li_tt,2006,E10+,8.3,"2,656","Play the original trilogy of Star Wars: A New Hope, The Empire Strikes Back, and Return of the Jedi, all in Lego.",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
594,The Simpsons: Hit & Run,https://www.imdb.com/title/tt0386789/?ref_=adv_li_tt,2003,T,8.3,"2,645","When mysterious surveillance equipment, mind control cola and aliens terrorize Springfield, only the Simpsons can find out why and save the town.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
595,The Simpsons: Hit & Run,https://www.imdb.com/title/tt0386789/?ref_=adv_li_tt,2003,T,8.3,"2,644","When mysterious surveillance equipment, mind control cola and aliens terrorize Springfield, only the Simpsons can find out why and save the town.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
596,Diablo II: Lord of Destruction,https://www.imdb.com/title/tt0290178/?ref_=adv_li_tt,2001,M,9,"2,634","Warriors and rebels stand against Diablo and his malignant forces as they prepare to fight in an apocalyptic conflict. In the expansion, Baal takes over command of Diablo's forces as the end of the war draws near.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
597,Mario Kart 8 Deluxe,https://www.imdb.com/title/tt6608826/?ref_=adv_li_tt,2017,E,8.7,"2,618","An enhanced version of Mario Kart 8 (2014) for the Nintendo Switch. Includes all previous DLC, a revamped Battle Mode, the Inklings from Splatoon and returning fan-favorite characters like King Boo and Bowser Jr.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
598,New Super Mario Bros.,https://www.imdb.com/title/tt0818506/?ref_=adv_li_tt,2006,E,8.2,"2,611","On a relaxing walk with Mario, Princess Peach gets kidnapped by Bowser Jr, and Mario must travel across 8 different themed worlds to save her.",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
599,Age of Empires III,https://www.imdb.com/title/tt0488937/?ref_=adv_li_tt,2005,,7.8,"2,608","Age of Empires III portrays the European colonization of the Americas, between approximately 1492 and 1876 AD. Command one of eight mighty European powers and colonize vast, uncharted territory.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
600,Middle-Earth: Shadow of War,https://www.imdb.com/title/tt6579422/?ref_=adv_li_tt,2017,M,8.2,"2,608","The sequel to the critically acclaimed Middle-Earth: Shadow of Mordor (2014) features an original story with the return of Talion and Celebrimbor, who must go behind enemy lines to forge an army and turn all of Mordor against the Dark Lord Sauron.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
601,Middle-Earth: Shadow of War,https://www.imdb.com/title/tt6579422/?ref_=adv_li_tt,2017,M,8.2,"2,607","The sequel to the critically acclaimed Middle-Earth: Shadow of Mordor (2014) features an original story with the return of Talion and Celebrimbor, who must go behind enemy lines to forge an army and turn all of Mordor against the Dark Lord Sauron.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
602,Devil May Cry,https://www.imdb.com/title/tt0268256/?ref_=adv_li_tt,2001,M,8.1,"2,605","After losing his brother and mother to demon lord Mundus, demon hunter Dante and his new friend Trish embark on a quest to confront Lord Mundus.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
603,Battlefield: Hardline,https://www.imdb.com/title/tt3767842/?ref_=adv_li_tt,2015,M,6.5,"2,599",Criminals and police officers fighting for and against the law.,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
604,Battlefield: Hardline,https://www.imdb.com/title/tt3767842/?ref_=adv_li_tt,2015,M,6.5,"2,597",Criminals and police officers fighting for and against the law.,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
605,Battlefield V,https://www.imdb.com/title/tt9053434/?ref_=adv_li_tt,2018,M,6,"2,574",Enter mankind's greatest conflict with Battlefield V as the series goes back to its roots with a never-before-seen portrayal of World War 2.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
606,Lego Batman 2: DC Super Heroes,https://www.imdb.com/title/tt2316821/?ref_=adv_li_tt,2012,E10+,8.1,"2,536","Batman and Robin join forces with Superman, Wonder Woman and Green Lantern to save Gotham City from Lex Luthor and The Joker.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
607,Scarface: The World Is Yours,https://www.imdb.com/title/tt0451192/?ref_=adv_li_tt,2006,M,8.3,"2,534","Scarface the game begins during the final scene of the film, with the mansion of Tony Montana under attack from assassins sent by Alejandro Sosa. When Tony survives, his quest to kill Sosa begins.",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
608,Medal of Honor,https://www.imdb.com/title/tt1754190/?ref_=adv_li_tt,2010,M,7.2,"2,531",A first person shooter developed with the help of Tier 1 military operators depicting violent missions in Afganistan.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
609,Metal Gear Solid 3: Subsistence,https://www.imdb.com/title/tt0462422/?ref_=adv_li_tt,2005,M,9.5,"2,529","Enhanced version of Metal Gear Solid 3: Snake Eater (2004) with many added features; such as the free range camera, new camouflage outfits, bonus levels and a theater mode.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
610,Return to Castle Wolfenstein,https://www.imdb.com/title/tt0289421/?ref_=adv_li_tt,2001,M,8.3,"2,516","In 1945, the Nazis are planning to resurrect Heinrich I. After being imprisoned, it is up to O.S.A. soldier B.J. Blazkowicz to foil the operation.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
611,Super Mario Galaxy 2,https://www.imdb.com/title/tt1698007/?ref_=adv_li_tt,2010,E,8.9,"2,512",Mario goes back in the galaxy to save Princess Peach from Bowser.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
612,Super Mario Galaxy 2,https://www.imdb.com/title/tt1698007/?ref_=adv_li_tt,2010,E,8.9,"2,511",Mario goes back in the galaxy to save Princess Peach from Bowser.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
613,Pokémon Red Version,https://www.imdb.com/title/tt0217733/?ref_=adv_li_tt,1996,E,8.9,"2,507",Play as a young Pokémon trainer trying to catch all 150 Pokémon.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
614,Ratchet & Clank,https://www.imdb.com/title/tt5121834/?ref_=adv_li_tt,2016,E10+,8,"2,498",Ratchet and Clank join together with Captain Qwark and more as you battle your way from planet to planet in order to save the Solana Galaxy from the villainous Chairman Drek.,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
615,Ratchet & Clank,https://www.imdb.com/title/tt5121834/?ref_=adv_li_tt,2016,E10+,8,"2,497",Ratchet and Clank join together with Captain Qwark and more as you battle your way from planet to planet in order to save the Solana Galaxy from the villainous Chairman Drek.,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
616,The Sims 3,https://www.imdb.com/title/tt1176737/?ref_=adv_li_tt,2009,T,7.9,"2,486","The Sims returns with a more expanded character creation, and let's you step out of your neighborhood for the first time.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
617,Crash Bandicoot: Warped,https://www.imdb.com/title/tt0181422/?ref_=adv_li_tt,1998,E,8.8,"2,485","Crash Bandicoot, Aku Aku and Coco travel through time to stop Dr. Cortex and Aku Aku's evil twin brother Uka Uka from enslaving Earth.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
618,Crash Bandicoot: Warped,https://www.imdb.com/title/tt0181422/?ref_=adv_li_tt,1998,E,8.8,"2,484","Crash Bandicoot, Aku Aku and Coco travel through time to stop Dr. Cortex and Aku Aku's evil twin brother Uka Uka from enslaving Earth.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
619,Marvel's Avengers,https://www.imdb.com/title/tt6468680/?ref_=adv_li_tt,2020,T,6.3,"2,469","A catastrophic accident results in massive devastation. Blamed for the tragedy, the Avengers disband. Five years later, with all super heroes outlawed and the world in peril, the only hope is to reassemble Earth's Mightiest Heroes.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
620,Marvel's Avengers,https://www.imdb.com/title/tt6468680/?ref_=adv_li_tt,2020,T,6.3,"2,467","A catastrophic accident results in massive devastation. Blamed for the tragedy, the Avengers disband. Five years later, with all super heroes outlawed and the world in peril, the only hope is to reassemble Earth's Mightiest Heroes.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
621,Call of Duty: Black Ops 4,https://www.imdb.com/title/tt8295516/?ref_=adv_li_tt,2018,M,5.4,"2,451","Call of Duty: Black Ops 4 is the first entry in the first-person shooter series to contain only a multiplayer mode, and a new battle royale mode called Blackout.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
622,Call of Duty: Black Ops 4,https://www.imdb.com/title/tt8295516/?ref_=adv_li_tt,2018,M,5.5,"2,450","Call of Duty: Black Ops 4 is the first entry in the first-person shooter series to contain only a multiplayer mode, and a new battle royale mode called Blackout.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
623,Call of Duty: Black Ops 4,https://www.imdb.com/title/tt8295516/?ref_=adv_li_tt,2018,M,5.4,"2,450","Call of Duty: Black Ops 4 is the first entry in the first-person shooter series to contain only a multiplayer mode, and a new battle royale mode called Blackout.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
624,Mafia: Definitive Edition,https://www.imdb.com/title/tt12354406/?ref_=adv_li_tt,2020,M,8.3,"2,444",The game follows Thomas Angelo where his life as a hard-working taxi driver is forever changed after a fateful run-in with the Italian Mafia.,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
625,Mafia: Definitive Edition,https://www.imdb.com/title/tt12354406/?ref_=adv_li_tt,2020,M,8.3,"2,442",The game follows Thomas Angelo where his life as a hard-working taxi driver is forever changed after a fateful run-in with the Italian Mafia.,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
626,The Dark Pictures: Man of Medan,https://www.imdb.com/title/tt8876446/?ref_=adv_li_tt,2019,M,6.7,"2,440","Four friends and their captain set sail on a holiday diving trip to find a rumored WWII wreck, but as the day unfolds, a storm rolls in and soon their trip changes into something much more sinister.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
627,Prince of Persia,https://www.imdb.com/title/tt1338661/?ref_=adv_li_tt,2008,T,7.6,"2,435","After meeting Elika, a princess, in the desert, the Prince is tasked with cleansing a corrupted land with the help of his new companion, all the while unraveling the power of dark lord Ahriman.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
628,The Walking Dead: The Final Season,https://www.imdb.com/title/tt7211930/?ref_=adv_li_tt,2018,M,8.8,"2,431","Clementine and her adoptive brother, AJ, come across a boarding school inhabited by other children with little memory of life before the apocalypse.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
629,Need for Speed: Undercover,https://www.imdb.com/title/tt1264900/?ref_=adv_li_tt,2008,T,6.9,"2,426","Need for Speed: Undercover sends players racing through speedways, dodging cops, and chasing rivals as they go deep undercover to take down an international crime syndicate.",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
630,Plants vs. Zombies,https://www.imdb.com/title/tt1991154/?ref_=adv_li_tt,2009,E10+,7.9,"2,425","In a quiet suburb, a home owner aided by a botanical arsenal must defend their house against the invading undead.",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
631,Plants vs. Zombies,https://www.imdb.com/title/tt1991154/?ref_=adv_li_tt,2009,E10+,7.9,"2,424","In a quiet suburb, a home owner aided by a botanical arsenal must defend their house against the invading undead.",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
632,Spider-Man,https://www.imdb.com/title/tt0316655/?ref_=adv_li_tt,2002,E,7.2,"2,410","In this game loosely based on the film, Spider-Man is on a mission to fight evil in the forms of the villains Shocker, Vulture, Scorpion, and the Green Goblin.",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
633,Ice Age 2: The Meltdown,https://www.imdb.com/title/tt0795398/?ref_=adv_li_tt,2006,E10+,6.7,"2,408","This game is a spin-off of the film Ice Age: The Meltdown (2006), and seen through the eyes of Scrat, the saber-toothed squirrel. Scrat is making his way to finding more and more acorns and nuts as he makes it to safety from the oncoming flood.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
